STA,Precip,MinTemp,MaxTemp
13601,0,22.22222222,26.11111111
13601,0.508,21.66666667,25
13601,T,23.33333333,27.22222222
13601,0,22.77777778,27.22222222
13601,1.524,20.55555556,25
13601,0,20,25
13601,35.306,20.55555556,26.66666667
13601,T,23.33333333,27.22222222
13601,2.54,23.33333333,27.77777778
13601,0,23.88888889,28.33333333
13601,0,23.33333333,27.77777778
13601,1.778,21.11111111,25.55555556
13601,2.032,22.77777778,27.22222222
13601,0,22.77777778,28.33333333
13601,1.016,23.33333333,27.22222222
13601,0.508,22.22222222,27.22222222
13601,4.572,22.77777778,27.77777778
13601,0,23.88888889,28.88888889
13601,0,23.88888889,28.33333333
13601,0,23.33333333,27.77777778
13601,0,22.77777778,27.77777778
13601,T,23.88888889,28.88888889
13601,T,23.88888889,27.77777778
13601,3.556,22.22222222,28.88888889
13601,T,23.88888889,28.33333333
13601,3.302,23.33333333,28.33333333
13601,3.048,22.77777778,27.22222222
13601,0,21.11111111,28.88888889
13601,0,22.77777778,27.77777778
13601,T,23.88888889,29.44444444
13601,5.08,22.77777778,29.44444444
13601,0,24.44444444,29.44444444
13601,1.27,24.44444444,30.55555556
13601,T,25,29.44444444
13601,0,25,30
13601,T,25,30.55555556
13601,T,23.88888889,29.44444444
13601,T,25.55555556,30.55555556
13601,5.08,22.77777778,26.66666667
13601,0,23.88888889,29.44444444
13601,0,24.44444444,28.88888889
13601,0,25,28.88888889
13601,3.81,24.44444444,29.44444444
13601,3.81,23.33333333,28.88888889
13601,13.462,21.66666667,27.77777778
13601,0,22.77777778,28.88888889
13601,T,23.88888889,27.77777778
13601,T,24.44444444,29.44444444
13601,0,25,28.33333333
13601,0,25,30.55555556
13601,T,25,30.55555556
13601,0,25,29.44444444
13601,T,24.44444444,29.44444444
13601,0,24.44444444,29.44444444
13601,0,23.33333333,30.55555556
13601,12.7,25,29.44444444
13601,22.098,21.66666667,29.44444444
13601,0,25,29.44444444
13601,T,25,30
13601,0.508,25.55555556,30
13601,T,25.55555556,30.55555556
13601,5.08,22.77777778,29.44444444
13601,0,24.44444444,28.88888889
13601,3.302,24.44444444,29.44444444
13601,0,25,30.55555556
13601,0,24.44444444,30.55555556
13601,0,24.44444444,29.44444444
13601,0,23.33333333,29.44444444
13601,0,23.33333333,30.55555556
13601,0,25,31.11111111
13601,T,26.11111111,30.55555556
13601,0,24.44444444,28.33333333
13601,T,24.44444444,28.88888889
13601,39.878,21.11111111,26.66666667
13601,34.29,20.55555556,28.88888889
13601,0.254,23.88888889,28.33333333
13601,5.842,22.77777778,28.88888889
13601,3.556,23.88888889,28.33333333
13601,44.958,18.88888889,26.11111111
13601,0.762,19.44444444,26.11111111
13601,0,19.44444444,27.22222222
13601,0,21.66666667,28.33333333
13601,0,23.88888889,26.66666667
13601,0,23.88888889,28.33333333
13601,T,23.33333333,27.77777778
13601,T,21.66666667,27.77777778
13601,2.794,23.33333333,28.88888889
13601,T,23.33333333,28.33333333
13601,0,25,28.88888889
13601,0,26.11111111,29.44444444
13601,14.986,23.88888889,30
13601,0,24.44444444,29.44444444
13601,T,25.55555556,28.88888889
13601,0,25.55555556,29.44444444
13601,0,25,28.88888889
13601,0,25,29.44444444
13601,0,25,29.44444444
13601,T,25,30.55555556
13601,1.016,23.88888889,30
13601,T,23.88888889,29.44444444
13601,2.286,24.44444444,28.33333333
13601,5.588,22.22222222,28.88888889
13601,0.508,23.88888889,28.33333333
13601,0,25.55555556,28.88888889
13601,8.89,23.88888889,30
13601,14.986,22.77777778,27.77777778
13601,33.02,21.66666667,25.55555556
13601,6.604,21.66666667,25.55555556
13601,0,23.33333333,26.11111111
13601,0,22.77777778,26.11111111
13601,0,21.66666667,27.22222222
13601,0,22.22222222,27.22222222
13601,0,22.77777778,28.33333333
13601,8.636,21.66666667,26.66666667
13601,0.762,22.22222222,25.55555556
13601,0,21.66666667,25.55555556
13601,0.762,19.44444444,24.44444444
13601,0,20.55555556,25
13601,0,21.11111111,25
13601,0,21.11111111,25.55555556
13601,2.032,20.55555556,26.11111111
13601,0.508,22.77777778,25.55555556
13601,22.86,21.66666667,26.11111111
13601,0,23.88888889,26.11111111
13601,0,23.33333333,27.22222222
13601,0,23.88888889,27.22222222
13601,0,23.88888889,26.11111111
13601,0,22.77777778,28.88888889
13601,0.762,21.66666667,23.88888889
13601,6.35,20,24.44444444
13601,T,21.66666667,24.44444444
13601,0,21.66666667,25
13601,0,21.11111111,26.11111111
13601,T,22.77777778,26.66666667
13601,6.604,22.22222222,26.66666667
13601,T,21.11111111,23.88888889
13601,0.254,20,23.33333333
13601,19.812,19.44444444,24.44444444
13601,1.27,20.55555556,24.44444444
13601,0,20.55555556,26.11111111
13601,18.288,13.33333333,23.88888889
13601,5.588,15.55555556,21.11111111
13601,0.254,17.77777778,21.11111111
13601,T,18.88888889,21.66666667
13601,1.016,18.88888889,22.22222222
13601,0.254,18.88888889,22.22222222
13601,8.636,19.44444444,21.66666667
13601,1.016,18.88888889,23.88888889
13601,T,19.44444444,23.88888889
13601,12.7,18.33333333,21.11111111
13601,0.508,17.77777778,20.55555556
13601,0,17.77777778,21.11111111
13601,0.762,17.22222222,21.66666667
13601,0,17.22222222,22.22222222
13601,61.722,17.77777778,22.77777778
13601,0,18.88888889,22.77777778
13601,T,17.77777778,20.55555556
13601,0,16.11111111,21.11111111
13601,0,16.11111111,21.66666667
13601,1.016,18.88888889,22.22222222
13601,7.874,17.77777778,21.66666667
13601,2.794,16.11111111,20
13601,6.096,13.88888889,18.88888889
13601,4.064,13.88888889,20.55555556
13601,8.89,17.22222222,21.66666667
13601,T,17.22222222,20.55555556
13601,2.032,16.66666667,19.44444444
13601,7.366,13.88888889,20.55555556
13601,2.794,11.11111111,16.66666667
13601,1.778,14.44444444,18.33333333
13601,T,15,19.44444444
13601,0,16.11111111,21.11111111
13601,0,18.88888889,22.22222222
13601,0,18.88888889,21.66666667
13601,13.462,17.22222222,20.55555556
13601,76.454,15,18.33333333
13601,1.524,14.44444444,19.44444444
13601,0,13.33333333,18.88888889
13601,8.89,15,20
13601,4.826,16.11111111,21.11111111
13601,0.762,17.77777778,20
13601,0,16.11111111,21.11111111
13601,2.032,17.77777778,21.11111111
13601,0,16.11111111,22.77777778
13601,T,16.11111111,20.55555556
13601,7.874,17.77777778,22.22222222
13601,T,17.22222222,20.55555556
13601,0.762,16.11111111,21.11111111
13601,0.508,13.33333333,17.77777778
13601,0,12.77777778,18.88888889
13601,0.762,15,20
13601,0,15.55555556,21.11111111
13601,17.272,16.66666667,20
13601,0.254,12.77777778,17.77777778
13601,0,10.55555556,17.22222222
13601,0,16.66666667,21.11111111
13601,7.874,15.55555556,20.55555556
13601,0,15.55555556,20
13601,T,16.66666667,21.11111111
13601,T,17.22222222,21.11111111
13601,T,16.11111111,18.33333333
13601,2.032,16.66666667,20.55555556
13601,0,15.55555556,18.33333333
13601,1.778,15,18.88888889
13601,0.508,16.66666667,20
13601,T,17.22222222,20
13601,1.524,17.22222222,21.11111111
13601,T,16.11111111,18.88888889
13601,2.54,15.55555556,18.88888889
13601,7.62,15.55555556,17.77777778
13601,0,14.44444444,16.66666667
13601,0,13.88888889,18.33333333
13601,T,17.22222222,20.55555556
13601,12.446,17.77777778,20
13601,2.032,15,19.44444444
13601,11.43,12.77777778,16.66666667
13601,T,11.66666667,14.44444444
13601,3.302,11.11111111,16.11111111
13601,11.684,12.77777778,18.33333333
13601,1.27,16.11111111,20
13601,1.778,17.22222222,19.44444444
13601,10.922,14.44444444,19.44444444
13601,T,15,16.66666667
13601,0,15,17.77777778
13601,5.842,15.55555556,18.88888889
13601,3.302,16.11111111,20.55555556
13601,0.254,15.55555556,19.44444444
13601,10.668,15,20
13601,1.524,14.44444444,18.88888889
13601,T,13.33333333,17.22222222
13601,3.048,13.33333333,15.55555556
13601,1.778,12.77777778,15.55555556
13601,0,13.88888889,17.77777778
13601,0,12.22222222,18.88888889
13601,4.064,15.55555556,20
13601,0.762,15,18.33333333
13601,6.604,8.333333333,15.55555556
13601,11.43,8.333333333,13.88888889
13601,3.302,8.888888889,13.33333333
13601,1.016,7.777777778,14.44444444
13601,0,10.55555556,17.22222222
13601,0,17.22222222,19.44444444
13601,0.254,15.55555556,20
13601,T,13.88888889,20
13601,6.858,15.55555556,19.44444444
13601,T,13.88888889,18.88888889
13601,T,14.44444444,19.44444444
13601,0,16.66666667,21.66666667
13601,T,16.11111111,20.55555556
13601,0,18.33333333,21.66666667
13601,T,14.44444444,19.44444444
13601,0,13.33333333,18.88888889
13601,0,16.11111111,19.44444444
13601,2.54,17.77777778,20.55555556
13601,T,12.22222222,18.88888889
13601,T,10.55555556,15
13601,0,13.88888889,18.33333333
13601,0,14.44444444,19.44444444
13601,0,16.66666667,20.55555556
13601,1.016,16.11111111,20.55555556
13601,0,15,17.22222222
13601,0,13.88888889,16.11111111
13601,T,13.88888889,19.44444444
13601,0.254,17.77777778,20.55555556
13601,4.826,15.55555556,20.55555556
13601,0,13.88888889,18.33333333
13601,0,13.88888889,20
13601,0,16.66666667,21.11111111
13601,1.524,15,19.44444444
13601,0,13.88888889,18.33333333
13601,1.27,16.66666667,21.11111111
13601,T,15,19.44444444
13601,1.27,13.88888889,19.44444444
13601,0,15,18.88888889
13601,1.27,12.77777778,17.77777778
13601,T,13.33333333,17.77777778
13601,3.302,13.33333333,18.33333333
13601,2.54,15,19.44444444
13601,0,16.11111111,20
13601,T,17.22222222,21.11111111
13601,T,18.33333333,22.22222222
13601,T,18.33333333,21.11111111
13601,0.254,16.66666667,22.77777778
13601,0,16.11111111,23.33333333
13601,0,18.33333333,23.33333333
13601,17.526,17.77777778,22.77777778
13601,29.972,15.55555556,19.44444444
13601,0,16.11111111,20
13601,T,14.44444444,18.33333333
13601,0,14.44444444,18.33333333
13601,0,13.88888889,19.44444444
13601,0,15,20
13601,0,15.55555556,21.66666667
13601,0,18.33333333,21.66666667
13601,0,17.77777778,21.11111111
13601,0,17.22222222,22.22222222
13601,T,18.33333333,21.66666667
13601,0,17.22222222,21.11111111
13601,0.254,18.33333333,22.77777778
13601,0,18.88888889,22.77777778
13601,0.254,17.22222222,22.77777778
13601,5.588,16.11111111,18.88888889
13601,0.762,17.77777778,21.66666667
13601,8.128,17.22222222,20.55555556
13601,0,18.88888889,21.66666667
13601,0,18.88888889,22.22222222
13601,0,17.22222222,22.22222222
13601,0,16.66666667,23.33333333
13601,0,17.22222222,23.33333333
13601,T,18.88888889,22.77777778
13601,4.572,17.77777778,21.11111111
13601,0,17.22222222,20.55555556
13601,0,17.77777778,22.22222222
13601,T,18.88888889,23.33333333
13601,T,18.33333333,21.66666667
13601,0,19.44444444,24.44444444
13601,2.286,19.44444444,23.33333333
13601,0,16.66666667,20.55555556
13601,T,16.11111111,21.66666667
13601,2.794,18.88888889,24.44444444
13601,T,20,23.88888889
13601,T,20.55555556,25
13601,0,18.88888889,22.77777778
13601,0.762,18.88888889,23.33333333
13601,42.926,16.66666667,22.77777778
13601,2.794,17.77777778,22.22222222
13601,1.27,15.55555556,20.55555556
13601,0,15.55555556,22.22222222
13601,0,19.44444444,23.33333333
13601,10.668,17.77777778,22.22222222
13601,52.832,17.77777778,22.22222222
13601,0,17.77777778,22.22222222
13601,0,17.77777778,22.77777778
13601,0,17.77777778,22.77777778
13601,0,16.66666667,23.33333333
13601,1.016,18.33333333,23.88888889
13601,0,17.77777778,22.22222222
13601,0,18.33333333,23.88888889
13601,T,20.55555556,24.44444444
13601,T,20.55555556,26.66666667
13601,0,20,25.55555556
13601,T,21.66666667,25.55555556
13601,0,21.66666667,25
13601,47.244,17.22222222,26.11111111
13601,23.622,16.66666667,22.77777778
13601,0,16.66666667,20.55555556
13601,0,17.77777778,21.66666667
13601,0,16.66666667,23.33333333
13601,0,18.33333333,23.88888889
13601,9.906,17.77777778,22.77777778
13601,6.604,18.88888889,23.88888889
13601,0,20,23.88888889
13601,0,20,22.77777778
13601,0,18.33333333,23.88888889
13601,T,18.33333333,24.44444444
13601,3.048,20,25.55555556
13601,0,20,23.88888889
13601,0,20.55555556,26.11111111
13601,0,22.22222222,26.66666667
13601,0,22.22222222,25
13601,12.7,18.33333333,24.44444444
13601,6.858,20,24.44444444
13601,10.668,17.77777778,20
13601,1.016,18.33333333,23.33333333
13601,17.018,20,24.44444444
13601,4.826,20,22.77777778
13601,2.54,20,23.33333333
13601,0,21.66666667,25.55555556
13601,0,21.66666667,26.66666667
13601,0,22.77777778,26.66666667
13601,0,22.22222222,26.11111111
13601,0,21.11111111,26.66666667
13601,0,20.55555556,26.66666667
13601,0,21.11111111,26.11111111
13601,T,20.55555556,26.66666667
13601,T,21.66666667,26.66666667
13601,0,22.77777778,27.77777778
13601,0,22.77777778,27.77777778
13601,17.526,21.11111111,26.11111111
13601,T,22.77777778,26.66666667
13601,T,22.22222222,27.22222222
13601,T,22.22222222,26.11111111
13601,2.794,21.66666667,25
13601,0.508,23.33333333,27.77777778
13601,0,23.33333333,27.77777778
13601,5.588,23.33333333,27.77777778
13601,T,23.33333333,28.33333333
13601,T,23.88888889,30.55555556
13601,0,23.88888889,29.44444444
13601,0,24.44444444,29.44444444
13601,T,24.44444444,29.44444444
13601,T,24.44444444,29.44444444
13601,0,24.44444444,29.44444444
13601,0,24.44444444,29.44444444
13601,0,24.44444444,29.44444444
13601,0,25,30
13601,0,25,30
13601,0,24.44444444,30
13601,0,25.55555556,29.44444444
13601,1.016,23.88888889,29.44444444
13601,0,25.55555556,29.44444444
13601,T,25,29.44444444
13601,14.732,21.66666667,28.88888889
13601,4.826,21.11111111,28.88888889
13601,0,25,28.88888889
13601,0,25,28.88888889
13601,0,25,29.44444444
13601,0,25,28.88888889
13601,T,25,28.88888889
13601,2.286,22.77777778,28.88888889
13601,0,25.55555556,29.44444444
13601,T,22.77777778,29.44444444
13601,0,25.55555556,28.88888889
13601,0,25,29.44444444
13601,0,25,29.44444444
13601,0,25,29.44444444
13601,T,25,29.44444444
13601,T,25.55555556,30
13601,T,25,29.44444444
13601,0,25,29.44444444
13601,0,25,30
13601,8.382,24.44444444,29.44444444
13601,0.254,24.44444444,29.44444444
13601,T,25.55555556,30.55555556
13601,0.508,25.55555556,31.11111111
13601,0.254,25.55555556,28.88888889
13601,0.254,25.55555556,31.11111111
13601,1.27,25,30
13601,23.368,22.22222222,28.88888889
13601,0,23.88888889,30
13601,12.192,23.33333333,30.55555556
13601,T,24.44444444,30
13601,0.762,22.22222222,28.88888889
13601,0.508,24.44444444,29.44444444
13601,0,25.55555556,31.11111111
13601,0,25.55555556,30
13601,0,24.44444444,29.44444444
13601,0,25,30
13601,0,25.55555556,29.44444444
13601,0,25.55555556,30
13601,0,24.44444444,30.55555556
13601,0,26.11111111,31.11111111
13601,T,25.55555556,31.66666667
13601,2.286,22.22222222,28.88888889
13601,6.35,22.22222222,28.88888889
13601,0,25,29.44444444
13601,15.24,22.22222222,29.44444444
13601,15.24,21.66666667,28.88888889
13601,6.35,23.33333333,28.33333333
13601,2.286,26.11111111,30.55555556
13601,0,26.11111111,30
13601,1.016,24.44444444,29.44444444
13601,0,26.11111111,31.11111111
13601,27.178,22.22222222,27.77777778
13601,4.318,21.66666667,28.88888889
13601,0,22.77777778,30
13601,2.54,23.33333333,28.88888889
13601,2.794,22.77777778,28.88888889
13601,T,23.33333333,29.44444444
13601,2.54,23.88888889,28.88888889
13601,T,25,30.55555556
13601,0,25,30.55555556
13601,4.826,23.88888889,30
13601,0,25,29.44444444
13601,9.144,23.33333333,28.88888889
13601,6.604,22.22222222,29.44444444
13601,T,22.77777778,30
13601,T,25,28.88888889
13601,25.4,22.22222222,28.88888889
13601,25.146,22.22222222,28.88888889
13601,0,23.88888889,26.66666667
13601,14.732,20.55555556,27.77777778
13601,0,24.44444444,27.77777778
13601,1.524,22.22222222,28.33333333
13601,1.016,22.22222222,28.33333333
13601,T,22.77777778,27.77777778
13601,T,23.88888889,28.33333333
13601,1.016,22.77777778,27.77777778
13601,11.176,22.22222222,28.33333333
13601,4.064,22.22222222,26.66666667
13601,T,24.44444444,28.33333333
13601,9.144,20.55555556,25.55555556
13601,14.478,19.44444444,26.11111111
13601,3.302,18.88888889,26.66666667
13601,20.828,21.11111111,25.55555556
13601,0,23.33333333,28.33333333
13601,9.652,22.22222222,28.88888889
13601,38.608,20.55555556,26.11111111
13601,T,23.88888889,27.22222222
13601,T,22.77777778,27.77777778
13601,8.636,22.77777778,25.55555556
13601,16.256,19.44444444,25.55555556
13601,0,21.11111111,27.22222222
13601,37.846,20.55555556,26.11111111
13601,3.302,19.44444444,23.88888889
13601,0,21.66666667,23.88888889
13601,0,21.66666667,25.55555556
13601,27.432,21.66666667,25.55555556
13601,19.304,21.66666667,25.55555556
13601,0,22.77777778,26.11111111
13601,0,21.11111111,26.66666667
13601,0.762,21.11111111,27.22222222
13601,0,21.11111111,27.77777778
13601,0,22.77777778,27.22222222
13601,33.528,20,26.11111111
13601,0,20,23.33333333
13601,0,20,22.77777778
13601,6.096,18.88888889,23.88888889
13601,T,20,25
13601,13.716,21.11111111,23.88888889
13601,21.082,21.11111111,23.88888889
13601,1.524,23.33333333,26.66666667
13601,2.794,22.77777778,26.11111111
13601,16.764,20,25.55555556
13601,0,19.44444444,21.11111111
13601,0,19.44444444,25
13601,T,20,22.77777778
13601,0,21.11111111,23.88888889
13601,0,21.11111111,23.88888889
13601,0,21.11111111,23.88888889
13601,0,21.11111111,23.88888889
13601,0,21.11111111,23.88888889
13601,T,21.11111111,23.88888889
13601,20.574,19.44444444,23.88888889
13601,T,17.22222222,20
13601,0,17.77777778,21.11111111
13601,0.762,18.33333333,21.11111111
13601,0,18.88888889,23.88888889
13601,9.906,18.88888889,23.88888889
13601,T,20,21.66666667
13601,T,20,23.33333333
13601,4.064,20,23.33333333
13601,48.768,16.11111111,19.44444444
13601,0.254,16.11111111,19.44444444
13601,0,18.33333333,22.22222222
13601,T,17.77777778,20
13601,12.192,16.11111111,20
13601,1.524,17.77777778,22.22222222
13601,26.416,16.66666667,22.22222222
13601,3.302,15.55555556,18.88888889
13601,1.27,15.55555556,19.44444444
13601,0.254,15.55555556,18.88888889
13601,0,16.11111111,21.11111111
13601,0,18.88888889,22.77777778
13601,16.002,19.44444444,23.33333333
13601,0.762,18.88888889,22.22222222
13601,1.778,19.44444444,22.22222222
13601,0,15.55555556,20.55555556
13601,0,16.66666667,21.11111111
13601,0.762,16.66666667,21.66666667
13601,T,15.55555556,17.77777778
13601,T,15.55555556,16.66666667
13601,0.254,15,21.66666667
13601,0.508,20,22.77777778
13601,1.524,18.88888889,22.77777778
13601,T,16.11111111,19.44444444
13601,T,14.44444444,17.77777778
13601,T,14.44444444,21.66666667
13601,12.954,16.11111111,22.22222222
13601,T,15.55555556,17.77777778
13601,0,13.88888889,17.77777778
13601,0.508,15.55555556,19.44444444
13601,0.508,11.66666667,15
13601,0.254,13.33333333,17.22222222
13601,0,16.66666667,20.55555556
13601,T,17.77777778,21.11111111
13601,0,15.55555556,21.66666667
13601,0.254,18.88888889,22.77777778
13601,27.178,17.22222222,22.22222222
13601,0,20,22.77777778
15027,0,-3.888888889,1.111111111
15027,0,1.111111111,7.777777778
15027,0,2.222222222,7.777777778
15027,0,0,2.777777778
15027,0,-1.111111111,3.888888889
15027,0,1.111111111,6.111111111
15027,0,1.666666667,5.555555556
15027,0,1.111111111,2.777777778
15027,0,0,2.222222222
15027,0,-1.666666667,3.333333333
15027,0,0,2.777777778
15027,0,2.222222222,4.444444444
15027,0,3.333333333,4.444444444
15027,0,0,3.333333333
15027,0,0,5.555555556
15027,0,3.333333333,7.222222222
15027,0,3.888888889,7.222222222
15027,0,2.777777778,8.333333333
15027,0,0,4.444444444
15027,0,-4.444444444,1.111111111
15027,0,-7.222222222,1.111111111
15027,0,-5.555555556,1.111111111
15027,0,-7.777777778,-2.222222222
15027,0,-8.333333333,-3.333333333
15027,0,-10.55555556,-3.333333333
15027,0,-7.222222222,-4.444444444
15027,0,-9.444444444,-1.666666667
15027,0,-3.888888889,1.666666667
15027,0,-7.777777778,-1.111111111
15027,0,-2.222222222,8.333333333
15027,0,4.444444444,7.222222222
15027,0,5,8.888888889
15027,0,6.111111111,8.888888889
15027,0,0.555555556,7.777777778
15027,0,3.333333333,10.55555556
15027,0,6.666666667,10.55555556
15027,0,6.111111111,8.888888889
15027,0,6.666666667,11.11111111
15027,0,4.444444444,7.777777778
15027,0,4.444444444,7.777777778
15027,0,2.777777778,8.333333333
15027,0,0,3.333333333
15027,0,-0.555555556,3.333333333
15027,0,6.666666667,12.22222222
15027,0,5.555555556,11.11111111
15027,0,2.222222222,10.55555556
15027,0,2.222222222,7.222222222
15027,0,6.111111111,11.66666667
15027,0,10,14.44444444
15027,0,6.111111111,12.22222222
15027,0,5.555555556,11.11111111
15027,0,-1.111111111,11.11111111
15027,0,4.444444444,10.55555556
15027,0,5.555555556,8.888888889
15027,0,1.666666667,8.888888889
15027,0,6.666666667,11.11111111
15027,0,10.55555556,13.88888889
15027,0,9.444444444,13.33333333
15027,0,7.222222222,11.11111111
15027,0,8.888888889,10
15027,0,-1.111111111,6.111111111
15027,0,-3.333333333,6.111111111
15027,0,4.444444444,7.777777778
15027,0,2.222222222,8.888888889
15027,0,6.666666667,8.888888889
15027,0,5.555555556,10
15027,0,5.555555556,8.888888889
15027,0,1.666666667,8.888888889
15027,0,5.555555556,11.11111111
15027,0,6.111111111,12.77777778
15027,0,1.666666667,12.22222222
15027,0,3.333333333,11.11111111
15027,0,1.666666667,10
15027,0,-1.111111111,12.77777778
15027,0,7.777777778,10.55555556
15027,0,7.777777778,11.66666667
15027,0,2.777777778,10
15027,0,8.333333333,13.33333333
15027,0,6.111111111,11.66666667
15027,0,3.888888889,13.33333333
15027,0,7.222222222,15.55555556
15027,0,5.555555556,18.33333333
15027,0,5.555555556,18.88888889
15027,0,4.444444444,13.33333333
15027,0,0,11.66666667
15027,0,0.555555556,13.33333333
15027,0,9.444444444,13.88888889
15027,0,7.777777778,16.66666667
15027,0,5.555555556,11.66666667
15027,0,7.777777778,12.77777778
15027,0,11.66666667,15.55555556
15027,0,7.222222222,12.77777778
15027,0,6.666666667,8.888888889
15027,0,7.222222222,11.11111111
15027,0,7.222222222,12.22222222
15027,0,5,11.11111111
15027,0,4.444444444,10.55555556
15027,0,2.222222222,16.11111111
15027,0,1.666666667,17.22222222
15027,0,-1.666666667,15.55555556
15027,0,7.777777778,18.33333333
15027,0,8.888888889,16.66666667
15027,0,3.333333333,20
15027,0,8.888888889,15.55555556
15027,0,11.66666667,21.11111111
15027,0,7.777777778,21.11111111
15027,0,5.555555556,17.77777778
15027,0,5,17.77777778
15027,0,6.111111111,23.33333333
15027,0,10,20.55555556
15027,0,6.666666667,12.77777778
15027,0,3.333333333,13.33333333
15027,0,1.666666667,13.33333333
15027,0,2.222222222,16.11111111
15027,0,3.888888889,16.11111111
15027,0,7.222222222,13.88888889
15027,0,1.111111111,10
15027,0,1.666666667,7.777777778
15027,0,0.555555556,7.777777778
15027,0,-2.222222222,6.666666667
15027,0,2.222222222,8.888888889
15027,0,2.222222222,7.222222222
15027,0,1.666666667,7.222222222
15027,0,0,12.22222222
15027,0,2.222222222,9.444444444
15027,0,7.777777778,16.66666667
15027,0,7.777777778,21.11111111
15027,0,13.33333333,20
15027,0,11.66666667,21.11111111
15027,0,6.111111111,19.44444444
15027,0,11.11111111,21.66666667
15027,0,11.11111111,25
15027,0,10,16.66666667
15027,0,10,16.66666667
15027,0,7.777777778,18.33333333
15027,0,10.55555556,18.33333333
15027,0,7.777777778,15.55555556
15027,0,4.444444444,18.33333333
15027,0,9.444444444,17.22222222
15027,0,8.888888889,12.77777778
15027,0,6.111111111,19.44444444
15027,0,7.777777778,13.33333333
15027,0,5.555555556,18.33333333
15027,0,3.333333333,16.66666667
15027,0,7.222222222,13.33333333
15027,0,7.222222222,12.77777778
15027,0,7.222222222,13.33333333
15027,0,3.888888889,15.55555556
15027,0,7.777777778,14.44444444
15027,0,8.333333333,16.66666667
15027,0,9.444444444,18.33333333
15027,0,9.444444444,16.11111111
15027,0,8.888888889,17.77777778
15027,0,8.333333333,15
15027,0,7.222222222,17.22222222
15027,0,10,15
15027,0,14.44444444,20
15027,0,12.22222222,18.33333333
15027,0,11.11111111,16.66666667
15027,0,11.66666667,17.22222222
15027,0,11.66666667,17.22222222
15027,0,12.22222222,18.88888889
15027,0,10,13.88888889
15027,0,8.333333333,17.77777778
15027,0,12.22222222,17.77777778
15027,0,12.77777778,17.77777778
15027,0,8.888888889,16.66666667
15027,0,6.111111111,20.55555556
15027,0,10,17.77777778
15027,0,8.333333333,25.55555556
15027,0,13.88888889,26.66666667
15027,0,12.77777778,22.22222222
15027,0,9.444444444,23.88888889
15027,0,15,22.22222222
15027,0,11.11111111,20.55555556
15027,0,8.888888889,21.11111111
15027,0,11.66666667,17.77777778
15027,0,10.55555556,17.77777778
15027,0,8.333333333,16.66666667
15027,0,7.777777778,16.11111111
15027,0,11.11111111,15.55555556
15027,0,11.11111111,16.11111111
15027,0,10.55555556,17.22222222
15027,0,7.222222222,21.66666667
15027,0,14.44444444,22.77777778
15027,0,16.11111111,23.33333333
15027,0,14.44444444,20.55555556
15027,0,12.22222222,18.88888889
15027,0,9.444444444,22.77777778
15027,0,12.77777778,20
15027,0,11.11111111,18.33333333
15027,0,13.88888889,21.66666667
15027,0,13.33333333,25
15027,0,13.33333333,25.55555556
15027,0,15.55555556,26.11111111
15027,0,14.44444444,26.66666667
15027,0,12.77777778,17.77777778
15027,0,8.888888889,22.22222222
15027,0,12.77777778,21.66666667
15027,0,15,22.77777778
15027,0,13.88888889,20
15027,0,13.88888889,21.11111111
15027,0,12.77777778,17.22222222
15027,0,14.44444444,21.66666667
15027,0,15,18.33333333
15027,0,13.33333333,18.33333333
15027,0,11.66666667,18.88888889
15027,0,10,18.33333333
15027,0,8.333333333,19.44444444
15027,0,13.33333333,17.77777778
15027,0,15,20
15027,0,14.44444444,18.33333333
15027,0,13.33333333,22.22222222
15027,0,9.444444444,25
15027,0,12.77777778,22.22222222
15027,0,10,22.77777778
15027,0,13.33333333,18.33333333
15027,0,10,17.22222222
15027,0,10.55555556,15
15027,0,11.11111111,17.77777778
15027,0,9.444444444,18.88888889
15027,0,13.88888889,23.88888889
15027,0,10.55555556,25.55555556
15027,0,11.66666667,22.22222222
15027,0,10,25
15027,0,11.11111111,25
15027,0,12.77777778,17.77777778
15027,0,10.55555556,18.33333333
15027,0,8.333333333,21.11111111
15027,0,12.77777778,20.55555556
15027,0,10,18.33333333
15027,0,12.77777778,19.44444444
15027,0,13.33333333,22.22222222
15027,0,12.22222222,21.66666667
15027,0,10,17.22222222
15027,0,14.44444444,18.33333333
15027,0,11.66666667,18.33333333
15027,0,8.888888889,23.33333333
15027,0,10.55555556,25.55555556
15027,0,14.44444444,23.33333333
15027,0,15,18.33333333
15027,0,12.77777778,16.11111111
15027,0,11.66666667,21.11111111
15027,0,11.66666667,17.22222222
15027,0,12.77777778,21.11111111
15027,0,9.444444444,18.88888889
15027,0,7.777777778,17.77777778
15027,0,7.777777778,18.33333333
15027,0,8.333333333,17.77777778
15027,0,5,17.77777778
15027,0,11.11111111,16.11111111
15027,0,11.66666667,17.77777778
15027,1.524,11.11111111,16.66666667
15027,0,15.55555556,23.88888889
15027,0,14.44444444,22.77777778
15027,0,12.22222222,17.77777778
15027,0,11.66666667,20.55555556
15027,0,11.11111111,16.66666667
15027,0,14.44444444,20
15027,0,14.44444444,20.55555556
15027,0,12.77777778,22.22222222
15027,0,12.22222222,19.44444444
15027,0,11.11111111,18.88888889
15027,0,8.333333333,16.66666667
15027,0,8.888888889,15
15027,0,8.888888889,13.88888889
15027,0,7.222222222,15
